ID,label,Name company,Freight departure date,Delivery number,Delivery location,Cargo vehicle,Loading point (GPS lat),Loading point (GPS long),Tree species,Assortment,Lumber quantity,Length,Import,Export,National Trade,Certification
155,F1L155,WoodCargo,13-Feb-2024,26700,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,56,5,no,no,yes,no
156,F1L156,WoodCargo,13-Feb-2024,26700,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,98,5,no,no,yes,no
157,F1L157,WoodCargo,13-Feb-2024,26700,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,26,5,no,no,yes,no
158,F1L158,WoodCargo,13-Feb-2024,26700,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,55,5,no,no,yes,no
159,F1L159,WoodCargo,13-Feb-2024,26700,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,62,5,no,no,yes,no
160,F1L160,WoodCargo,13-Feb-2024,26700,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,62,5,no,no,yes,no
161,F1L161,WoodCargo,13-Feb-2024,26700,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,42,5,no,no,yes,no
162,F1L162,WoodCargo,13-Feb-2024,26700,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,83,5,no,no,yes,no
163,F1L163,WoodCargo,13-Feb-2024,26700,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,86,5,no,no,yes,no
164,F1L164,WoodCargo,13-Feb-2024,26700,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,4,5,no,no,yes,no
165,F1L165,WoodCargo,13-Feb-2024,26700,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,72,5,no,no,yes,no
166,F1L166,WoodCargo,13-Feb-2024,26700,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,62,5,no,no,yes,no
167,F1L167,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,59,5,no,no,yes,no
168,F1L168,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,86,5,no,no,yes,no
169,F1L169,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,14,5,no,no,yes,no
170,F1L170,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,48,5,no,no,yes,no
171,F1L171,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,72,5,no,no,yes,no
172,F1L172,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,28,5,no,no,yes,no
173,F1L173,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,35,5,no,no,yes,no
174,F1L174,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,98,5,no,no,yes,no
175,F1L175,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,35,5,no,no,yes,no
176,F1L176,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,23,5,no,no,yes,no
177,F1L177,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,5,5,no,no,yes,no
178,F1L178,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,79,5,no,no,yes,no
179,F1L179,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,56,5,no,no,yes,no
180,F1L180,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,72,5,no,no,yes,no
181,F1L181,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,79,5,no,no,yes,no
182,F1L182,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,4,5,no,no,yes,no
183,F1L183,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,35,5,no,no,yes,no
184,F1L184,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,53,5,no,no,yes,no
185,F1L185,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,2,5,no,no,yes,no
186,F1L186,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,4,5,no,no,yes,no
187,F1L187,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,24,5,no,no,yes,no
188,F1L188,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,53,5,no,no,yes,no
189,F1L189,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,79,5,no,no,yes,no
190,F1L190,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,79,5,no,no,yes,no
191,F1L191,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,79,5,no,no,yes,no
192,F1L192,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,66,5,no,no,yes,no
193,F1L193,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,37,5,no,no,yes,no
194,F1L194,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,86,5,no,no,yes,no
195,F1L195,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,56,5,no,no,yes,no
196,F1L196,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,45,5,no,no,yes,no
197,F1L197,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,5,5,no,no,yes,no
198,F1L198,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,02,5,no,no,yes,no
199,F1L199,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,4,5,no,no,yes,no
200,F1L200,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,98,5,no,no,yes,no
201,F1L201,WoodCargo,14-Feb-2024,17860,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,94,5,no,no,yes,no
202,F1L202,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,86,5,no,no,yes,no
203,F1L203,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,53,5,no,no,yes,no
204,F1L204,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,5,5,no,no,yes,no
205,F1L205,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,69,5,no,no,yes,no
206,F1L206,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,48,5,no,no,yes,no
207,F1L207,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Wertholz,0,95,6,no,no,yes,no
208,F1L208,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,72,5,no,no,yes,no
209,F1L209,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,69,5,no,no,yes,no
210,F1L210,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,4,5,no,no,yes,no
211,F1L211,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,59,5,no,no,yes,no
212,F1L212,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,42,5,no,no,yes,no
213,F1L213,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,59,5,no,no,yes,no
214,F1L214,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,1,5,no,no,yes,no
215,F1L215,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,66,5,no,no,yes,no
216,F1L216,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,26,5,no,no,yes,no
217,F1L217,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,53,5,no,no,yes,no
218,F1L218,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,18,5,no,no,yes,no
219,F1L219,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,36,5,no,no,yes,no
220,F1L220,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,53,5,no,no,yes,no
221,F1L221,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,3,5,no,no,yes,no
222,F1L222,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,76,5,no,no,yes,no
223,F1L223,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,53,5,no,no,yes,no
224,F1L224,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,79,5,no,no,yes,no
225,F1L225,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,5,5,no,no,yes,no
226,F1L226,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,35,5,no,no,yes,no
227,F1L227,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,66,5,no,no,yes,no
228,F1L228,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,59,5,no,no,yes,no
229,F1L229,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,24,5,no,no,yes,no
230,F1L230,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,53,5,no,no,yes,no
231,F1L231,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,02,5,no,no,yes,no
232,F1L232,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,37,5,no,no,yes,no
233,F1L233,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,76,5,no,no,yes,no
234,F1L234,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,83,5,no,no,yes,no
235,F1L235,WoodCargo,14-Feb-2024,19720,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,83,5,no,no,yes,no
236,F1L236,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,27,5,no,no,yes,no
237,F1L237,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,94,5,no,no,yes,no
238,F1L238,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,53,5,no,no,yes,no
239,F1L239,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,79,5,no,no,yes,no
240,F1L240,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,9,5,no,no,yes,no
241,F1L241,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,83,5,no,no,yes,no
242,F1L242,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,45,5,no,no,yes,no
243,F1L243,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,56,5,no,no,yes,no
244,F1L244,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,86,5,no,no,yes,no
245,F1L245,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,83,5,no,no,yes,no
246,F1L246,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,66,5,no,no,yes,no
247,F1L247,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,45,5,no,no,yes,no
248,F1L248,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,79,5,no,no,yes,no
249,F1L249,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,4,5,no,no,yes,no
250,F1L250,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,98,5,no,no,yes,no
251,F1L251,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,62,5,no,no,yes,no
252,F1L252,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,26,5,no,no,yes,no
253,F1L253,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,56,5,no,no,yes,no
254,F1L254,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,28,5,no,no,yes,no
255,F1L255,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,33,5,no,no,yes,no
256,F1L256,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,02,5,no,no,yes,no
257,F1L257,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,5,5,no,no,yes,no
258,F1L258,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,79,5,no,no,yes,no
259,F1L259,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,86,5,no,no,yes,no
260,F1L260,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Wertholz,0,92,7,no,no,yes,no
261,F1L261,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,9,5,no,no,yes,no
262,F1L262,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,28,5,no,no,yes,no
263,F1L263,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,4,5,no,no,yes,no
264,F1L264,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,42,5,no,no,yes,no
265,F1L265,WoodCargo,15-Feb-2024,88180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,41,5,no,no,yes,no
266,F1L266,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,56,5,no,no,yes,no
267,F1L267,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,45,5,no,no,yes,no
268,F1L268,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,62,5,no,no,yes,no
269,F1L269,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,35,5,no,no,yes,no
270,F1L270,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,48,5,no,no,yes,no
271,F1L271,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,79,5,no,no,yes,no
272,F1L272,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,45,5,no,no,yes,no
273,F1L273,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,28,5,no,no,yes,no
274,F1L274,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,53,5,no,no,yes,no
275,F1L275,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,28,5,no,no,yes,no
276,F1L276,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,4,5,no,no,yes,no
277,F1L277,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,2,5,no,no,yes,no
278,F1L278,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,37,5,no,no,yes,no
279,F1L279,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,02,5,no,no,yes,no
280,F1L280,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,98,5,no,no,yes,no
281,F1L281,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,35,5,no,no,yes,no
282,F1L282,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,72,5,no,no,yes,no
283,F1L283,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,56,5,no,no,yes,no
284,F1L284,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,76,5,no,no,yes,no
285,F1L285,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,83,5,no,no,yes,no
286,F1L286,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,98,5,no,no,yes,no
287,F1L287,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,9,5,no,no,yes,no
288,F1L288,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,56,5,no,no,yes,no
289,F1L289,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,33,5,no,no,yes,no
290,F1L290,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,33,5,no,no,yes,no
291,F1L291,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,66,5,no,no,yes,no
292,F1L292,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,24,5,no,no,yes,no
293,F1L293,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,83,5,no,no,yes,no
294,F1L294,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Wertholz,1,25,10,no,no,yes,no
295,F1L295,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,5,5,no,no,yes,no
296,F1L296,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,37,5,no,no,yes,no
297,F1L297,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,72,5,no,no,yes,no
298,F1L298,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,69,5,no,no,yes,no
299,F1L299,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,6,5,no,no,yes,no
300,F1L300,WoodCargo,15-Feb-2024,2180,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,79,5,no,no,yes,no
301,F1L301,WoodCargo,16-Feb-2024,35440,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,83,5,no,no,yes,no
302,F1L302,WoodCargo,16-Feb-2024,35440,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,1,5,no,no,yes,no
303,F1L303,WoodCargo,16-Feb-2024,35440,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,45,5,no,no,yes,no
304,F1L304,WoodCargo,16-Feb-2024,35440,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,79,5,no,no,yes,no
305,F1L305,WoodCargo,16-Feb-2024,35440,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,86,5,no,no,yes,no
306,F1L306,WoodCargo,16-Feb-2024,35440,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,56,5,no,no,yes,no
307,F1L307,WoodCargo,16-Feb-2024,35440,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,69,5,no,no,yes,no
308,F1L308,WoodCargo,16-Feb-2024,35440,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,76,5,no,no,yes,no
309,F1L309,WoodCargo,16-Feb-2024,35440,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,06,5,no,no,yes,no
